STA,Lat,Long,Segment
88050,-6.015705072,106.0849831,Cilegon Timur - Cilegon Barat
88055,-6.015680237,106.0849454,Cilegon Timur - Cilegon Barat
88060,-6.015655412,106.0849076,Cilegon Timur - Cilegon Barat
88065,-6.015630642,106.0848698,Cilegon Timur - Cilegon Barat
88070,-6.015605889,106.084832,Cilegon Timur - Cilegon Barat
88075,-6.015581191,106.0847942,Cilegon Timur - Cilegon Barat
88080,-6.015556692,106.0847562,Cilegon Timur - Cilegon Barat
88085,-6.015532192,106.0847182,Cilegon Timur - Cilegon Barat
88090,-6.015507721,106.0846802,Cilegon Timur - Cilegon Barat
88095,-6.015483258,106.0846422,Cilegon Timur - Cilegon Barat
88100,-6.015458813,106.0846042,Cilegon Timur - Cilegon Barat
88105,-6.015434404,106.0845662,Cilegon Timur - Cilegon Barat
88110,-6.015409996,106.0845282,Cilegon Timur - Cilegon Barat
88115,-6.015385606,106.0844901,Cilegon Timur - Cilegon Barat
88120,-6.015361233,106.0844521,Cilegon Timur - Cilegon Barat
88125,-6.015336879,106.084414,Cilegon Timur - Cilegon Barat
88130,-6.015312561,106.0843759,Cilegon Timur - Cilegon Barat
88135,-6.015288243,106.0843378,Cilegon Timur - Cilegon Barat
88140,-6.015264007,106.0842997,Cilegon Timur - Cilegon Barat
88145,-6.015239806,106.0842616,Cilegon Timur - Cilegon Barat
88150,-6.015215615,106.0842234,Cilegon Timur - Cilegon Barat
88155,-6.015191478,106.0841852,Cilegon Timur - Cilegon Barat
88160,-6.01516735,106.084147,Cilegon Timur - Cilegon Barat
88165,-6.015143422,106.0841086,Cilegon Timur - Cilegon Barat
88170,-6.015119611,106.0840702,Cilegon Timur - Cilegon Barat
88175,-6.015095791,106.0840318,Cilegon Timur - Cilegon Barat
88180,-6.015071962,106.0839934,Cilegon Timur - Cilegon Barat
88185,-6.015048133,106.0839551,Cilegon Timur - Cilegon Barat
88190,-6.015024376,106.0839166,Cilegon Timur - Cilegon Barat
88195,-6.015000647,106.0838782,Cilegon Timur - Cilegon Barat
88200,-6.014976954,106.0838397,Cilegon Timur - Cilegon Barat
88205,-6.014953415,106.0838011,Cilegon Timur - Cilegon Barat
88210,-6.014929866,106.0837625,Cilegon Timur - Cilegon Barat
88215,-6.014906327,106.083724,Cilegon Timur - Cilegon Barat
88220,-6.014882779,106.0836854,Cilegon Timur - Cilegon Barat
88225,-6.014859231,106.0836468,Cilegon Timur - Cilegon Barat
88230,-6.014835673,106.0836083,Cilegon Timur - Cilegon Barat
88235,-6.014812107,106.0835697,Cilegon Timur - Cilegon Barat
88240,-6.014788694,106.0835311,Cilegon Timur - Cilegon Barat
88245,-6.014765363,106.0834924,Cilegon Timur - Cilegon Barat
88250,-6.014742023,106.0834537,Cilegon Timur - Cilegon Barat
88255,-6.014718729,106.083415,Cilegon Timur - Cilegon Barat
88260,-6.014695434,106.0833763,Cilegon Timur - Cilegon Barat
88265,-6.014672148,106.0833375,Cilegon Timur - Cilegon Barat
88270,-6.014648863,106.0832988,Cilegon Timur - Cilegon Barat
88275,-6.014625613,106.0832601,Cilegon Timur - Cilegon Barat
88280,-6.014602563,106.0832212,Cilegon Timur - Cilegon Barat
88285,-6.014579512,106.0831823,Cilegon Timur - Cilegon Barat
88290,-6.014556544,106.0831434,Cilegon Timur - Cilegon Barat
88295,-6.014533602,106.0831045,Cilegon Timur - Cilegon Barat
88300,-6.014510669,106.0830656,Cilegon Timur - Cilegon Barat
88305,-6.014487746,106.0830266,Cilegon Timur - Cilegon Barat
88310,-6.014464822,106.0829877,Cilegon Timur - Cilegon Barat
88315,-6.014442017,106.0829487,Cilegon Timur - Cilegon Barat
88320,-6.014419274,106.0829096,Cilegon Timur - Cilegon Barat
88325,-6.014396559,106.0828706,Cilegon Timur - Cilegon Barat
88330,-6.014373961,106.0828314,Cilegon Timur - Cilegon Barat
88335,-6.014351364,106.0827923,Cilegon Timur - Cilegon Barat
88340,-6.014328803,106.0827532,Cilegon Timur - Cilegon Barat
88345,-6.014306268,106.082714,Cilegon Timur - Cilegon Barat
88350,-6.014283734,106.0826748,Cilegon Timur - Cilegon Barat
88355,-6.0142612,106.0826357,Cilegon Timur - Cilegon Barat
88360,-6.014238657,106.0825965,Cilegon Timur - Cilegon Barat
88365,-6.014216186,106.0825573,Cilegon Timur - Cilegon Barat
88370,-6.014193751,106.0825181,Cilegon Timur - Cilegon Barat
88375,-6.014171344,106.0824788,Cilegon Timur - Cilegon Barat
88380,-6.014149109,106.0824395,Cilegon Timur - Cilegon Barat
88385,-6.014126873,106.0824002,Cilegon Timur - Cilegon Barat
88390,-6.014104665,106.0823608,Cilegon Timur - Cilegon Barat
88395,-6.014082475,106.0823215,Cilegon Timur - Cilegon Barat
88400,-6.014060294,106.0822821,Cilegon Timur - Cilegon Barat
88405,-6.014038185,106.0822427,Cilegon Timur - Cilegon Barat
88410,-6.014016067,106.0822033,Cilegon Timur - Cilegon Barat
88415,-6.013993995,106.0821639,Cilegon Timur - Cilegon Barat
88420,-6.01397195,106.0821244,Cilegon Timur - Cilegon Barat
88425,-6.013949914,106.082085,Cilegon Timur - Cilegon Barat
88430,-6.013928004,106.0820455,Cilegon Timur - Cilegon Barat
88435,-6.013906095,106.0820059,Cilegon Timur - Cilegon Barat
88440,-6.013884321,106.0819663,Cilegon Timur - Cilegon Barat
88445,-6.013862629,106.0819267,Cilegon Timur - Cilegon Barat
88450,-6.013840937,106.0818871,Cilegon Timur - Cilegon Barat
88455,-6.013819254,106.0818474,Cilegon Timur - Cilegon Barat
88460,-6.013797562,106.0818078,Cilegon Timur - Cilegon Barat
88465,-6.013775969,106.0817681,Cilegon Timur - Cilegon Barat
88470,-6.013754431,106.0817284,Cilegon Timur - Cilegon Barat
88475,-6.013732902,106.0816887,Cilegon Timur - Cilegon Barat
88480,-6.0137114,106.0816489,Cilegon Timur - Cilegon Barat
88485,-6.013689897,106.0816092,Cilegon Timur - Cilegon Barat
88490,-6.013668441,106.0815694,Cilegon Timur - Cilegon Barat
88495,-6.013646993,106.0815296,Cilegon Timur - Cilegon Barat
88500,-6.013625572,106.0814899,Cilegon Timur - Cilegon Barat
88505,-6.013604297,106.08145,Cilegon Timur - Cilegon Barat
88510,-6.013583021,106.0814101,Cilegon Timur - Cilegon Barat
88515,-6.013561881,106.0813702,Cilegon Timur - Cilegon Barat
88520,-6.013540805,106.0813302,Cilegon Timur - Cilegon Barat
88525,-6.013519737,106.0812903,Cilegon Timur - Cilegon Barat
88530,-6.01349867,106.0812503,Cilegon Timur - Cilegon Barat
88535,-6.013477593,106.0812103,Cilegon Timur - Cilegon Barat
88540,-6.013456644,106.0811703,Cilegon Timur - Cilegon Barat
88545,-6.013435775,106.0811302,Cilegon Timur - Cilegon Barat
88550,-6.013414907,106.0810901,Cilegon Timur - Cilegon Barat
88555,-6.013394165,106.08105,Cilegon Timur - Cilegon Barat
88560,-6.013373415,106.0810099,Cilegon Timur - Cilegon Barat
88565,-6.013352664,106.0809697,Cilegon Timur - Cilegon Barat
88570,-6.013331923,106.0809296,Cilegon Timur - Cilegon Barat
88575,-6.013311172,106.0808894,Cilegon Timur - Cilegon Barat
88580,-6.013290422,106.0808493,Cilegon Timur - Cilegon Barat
88585,-6.01326968,106.0808092,Cilegon Timur - Cilegon Barat
88590,-6.013248984,106.080769,Cilegon Timur - Cilegon Barat
88595,-6.013228333,106.0807288,Cilegon Timur - Cilegon Barat
88600,-6.013207691,106.0806886,Cilegon Timur - Cilegon Barat
88605,-6.013187148,106.0806484,Cilegon Timur - Cilegon Barat
88610,-6.013166615,106.0806081,Cilegon Timur - Cilegon Barat
88615,-6.013146218,106.0805678,Cilegon Timur - Cilegon Barat
88620,-6.013125901,106.0805275,Cilegon Timur - Cilegon Barat
88625,-6.013105604,106.0804871,Cilegon Timur - Cilegon Barat
88630,-6.013085387,106.0804467,Cilegon Timur - Cilegon Barat
88635,-6.01306518,106.0804063,Cilegon Timur - Cilegon Barat
88640,-6.013045027,106.0803658,Cilegon Timur - Cilegon Barat
88645,-6.01302491,106.0803254,Cilegon Timur - Cilegon Barat
88650,-6.013004784,106.0802849,Cilegon Timur - Cilegon Barat
88655,-6.012984667,106.0802445,Cilegon Timur - Cilegon Barat
88660,-6.01296455,106.080204,Cilegon Timur - Cilegon Barat
88665,-6.012944524,106.0801635,Cilegon Timur - Cilegon Barat
88670,-6.012924561,106.080123,Cilegon Timur - Cilegon Barat
88675,-6.012904607,106.0800824,Cilegon Timur - Cilegon Barat
88680,-6.012884734,106.0800419,Cilegon Timur - Cilegon Barat
88685,-6.012864862,106.0800013,Cilegon Timur - Cilegon Barat
88690,-6.012845044,106.0799607,Cilegon Timur - Cilegon Barat
88695,-6.012825253,106.0799201,Cilegon Timur - Cilegon Barat
88700,-6.01280548,106.0798794,Cilegon Timur - Cilegon Barat
88705,-6.01278587,106.0798387,Cilegon Timur - Cilegon Barat
88710,-6.01276626,106.079798,Cilegon Timur - Cilegon Barat
88715,-6.012746677,106.0797573,Cilegon Timur - Cilegon Barat
88720,-6.012727103,106.0797166,Cilegon Timur - Cilegon Barat
88725,-6.01270753,106.0796759,Cilegon Timur - Cilegon Barat
88730,-6.012687965,106.0796351,Cilegon Timur - Cilegon Barat
88735,-6.012668409,106.0795944,Cilegon Timur - Cilegon Barat
88740,-6.012648999,106.0795536,Cilegon Timur - Cilegon Barat
88745,-6.012629696,106.0795127,Cilegon Timur - Cilegon Barat
88750,-6.012610412,106.0794719,Cilegon Timur - Cilegon Barat
88755,-6.012591246,106.079431,Cilegon Timur - Cilegon Barat
88760,-6.01257208,106.0793901,Cilegon Timur - Cilegon Barat
88765,-6.012552959,106.0793491,Cilegon Timur - Cilegon Barat
88770,-6.012533883,106.0793082,Cilegon Timur - Cilegon Barat
88775,-6.012514816,106.0792672,Cilegon Timur - Cilegon Barat
88780,-6.012495831,106.0792262,Cilegon Timur - Cilegon Barat
88785,-6.012476854,106.0791852,Cilegon Timur - Cilegon Barat
88790,-6.012457969,106.0791442,Cilegon Timur - Cilegon Barat
88795,-6.012439164,106.0791031,Cilegon Timur - Cilegon Barat
88800,-6.012420351,106.079062,Cilegon Timur - Cilegon Barat
88805,-6.012401547,106.0790209,Cilegon Timur - Cilegon Barat
88810,-6.012382743,106.0789798,Cilegon Timur - Cilegon Barat
88815,-6.012363965,106.0789387,Cilegon Timur - Cilegon Barat
88820,-6.012345197,106.0788976,Cilegon Timur - Cilegon Barat
88825,-6.012326429,106.0788565,Cilegon Timur - Cilegon Barat
88830,-6.012307661,106.0788154,Cilegon Timur - Cilegon Barat
88835,-6.012288893,106.0787743,Cilegon Timur - Cilegon Barat
88840,-6.012270297,106.0787332,Cilegon Timur - Cilegon Barat
88845,-6.012251828,106.0786919,Cilegon Timur - Cilegon Barat
88850,-6.012233358,106.0786507,Cilegon Timur - Cilegon Barat
88855,-6.012214943,106.0786094,Cilegon Timur - Cilegon Barat
88860,-6.012196537,106.0785682,Cilegon Timur - Cilegon Barat
88865,-6.012178122,106.0785269,Cilegon Timur - Cilegon Barat
88870,-6.012159716,106.0784857,Cilegon Timur - Cilegon Barat
88875,-6.012141301,106.0784444,Cilegon Timur - Cilegon Barat
88880,-6.012122886,106.0784031,Cilegon Timur - Cilegon Barat
88885,-6.01210448,106.0783619,Cilegon Timur - Cilegon Barat
88890,-6.012086138,106.0783206,Cilegon Timur - Cilegon Barat
88895,-6.012067858,106.0782793,Cilegon Timur - Cilegon Barat
88900,-6.012049588,106.0782379,Cilegon Timur - Cilegon Barat
88905,-6.012031562,106.0781965,Cilegon Timur - Cilegon Barat
88910,-6.012013527,106.0781551,Cilegon Timur - Cilegon Barat
88915,-6.01199552,106.0781137,Cilegon Timur - Cilegon Barat
88920,-6.011977521,106.0780722,Cilegon Timur - Cilegon Barat
88925,-6.011959531,106.0780308,Cilegon Timur - Cilegon Barat
88930,-6.011941669,106.0779893,Cilegon Timur - Cilegon Barat
88935,-6.011923797,106.0779478,Cilegon Timur - Cilegon Barat
88940,-6.011905997,106.0779062,Cilegon Timur - Cilegon Barat
88945,-6.011888243,106.0778647,Cilegon Timur - Cilegon Barat
88950,-6.011870507,106.0778232,Cilegon Timur - Cilegon Barat
88955,-6.011852897,106.0777815,Cilegon Timur - Cilegon Barat
88960,-6.011835288,106.0777399,Cilegon Timur - Cilegon Barat
88965,-6.011817841,106.0776983,Cilegon Timur - Cilegon Barat
88970,-6.011800521,106.0776565,Cilegon Timur - Cilegon Barat
88975,-6.011783202,106.0776148,Cilegon Timur - Cilegon Barat
88980,-6.011765891,106.0775731,Cilegon Timur - Cilegon Barat
88985,-6.011748571,106.0775313,Cilegon Timur - Cilegon Barat
88990,-6.011731251,106.0774896,Cilegon Timur - Cilegon Barat
88995,-6.011713932,106.0774479,Cilegon Timur - Cilegon Barat
89000,-6.011696612,106.0774062,Cilegon Timur - Cilegon Barat
89005,-6.011679256,106.0773644,Cilegon Timur - Cilegon Barat
89010,-6.011661891,106.0773227,Cilegon Timur - Cilegon Barat
89015,-6.011644498,106.077281,Cilegon Timur - Cilegon Barat
89020,-6.011627061,106.0772394,Cilegon Timur - Cilegon Barat
89025,-6.011609642,106.0771977,Cilegon Timur - Cilegon Barat
89030,-6.011592367,106.0771559,Cilegon Timur - Cilegon Barat
89035,-6.011575092,106.0771142,Cilegon Timur - Cilegon Barat
89040,-6.011557773,106.0770724,Cilegon Timur - Cilegon Barat
89045,-6.011540426,106.0770307,Cilegon Timur - Cilegon Barat
89050,-6.011523079,106.076989,Cilegon Timur - Cilegon Barat
89055,-6.011505714,106.0769473,Cilegon Timur - Cilegon Barat
89060,-6.011488348,106.0769056,Cilegon Timur - Cilegon Barat
89065,-6.011470983,106.0768639,Cilegon Timur - Cilegon Barat
89070,-6.011453618,106.0768222,Cilegon Timur - Cilegon Barat
89075,-6.011436253,106.0767805,Cilegon Timur - Cilegon Barat
89080,-6.011418843,106.0767388,Cilegon Timur - Cilegon Barat
89085,-6.011401432,106.0766971,Cilegon Timur - Cilegon Barat
89090,-6.011384058,106.0766554,Cilegon Timur - Cilegon Barat
89095,-6.011366702,106.0766137,Cilegon Timur - Cilegon Barat
89100,-6.011349337,106.076572,Cilegon Timur - Cilegon Barat
89105,-6.011331755,106.0765303,Cilegon Timur - Cilegon Barat
89110,-6.011314172,106.0764887,Cilegon Timur - Cilegon Barat
89115,-6.011296481,106.0764471,Cilegon Timur - Cilegon Barat
89120,-6.0112787,106.0764056,Cilegon Timur - Cilegon Barat
89125,-6.011260909,106.0763641,Cilegon Timur - Cilegon Barat
89130,-6.011243127,106.0763225,Cilegon Timur - Cilegon Barat
89135,-6.011225337,106.076281,Cilegon Timur - Cilegon Barat
89140,-6.011207555,106.0762395,Cilegon Timur - Cilegon Barat
89145,-6.011189765,106.0761979,Cilegon Timur - Cilegon Barat
89150,-6.011171974,106.0761564,Cilegon Timur - Cilegon Barat
89155,-6.011153975,106.076115,Cilegon Timur - Cilegon Barat
89160,-6.011135976,106.0760735,Cilegon Timur - Cilegon Barat
89165,-6.011117878,106.0760321,Cilegon Timur - Cilegon Barat
89170,-6.011099707,106.0759908,Cilegon Timur - Cilegon Barat
89175,-6.011081536,106.0759494,Cilegon Timur - Cilegon Barat
89180,-6.011063365,106.075908,Cilegon Timur - Cilegon Barat
89185,-6.011045194,106.0758667,Cilegon Timur - Cilegon Barat
89190,-6.011026996,106.0758253,Cilegon Timur - Cilegon Barat
89195,-6.011008771,106.075784,Cilegon Timur - Cilegon Barat
89200,-6.010990546,106.0757426,Cilegon Timur - Cilegon Barat
89205,-6.010972185,106.0757014,Cilegon Timur - Cilegon Barat
89210,-6.010953824,106.0756601,Cilegon Timur - Cilegon Barat
89215,-6.010935418,106.0756188,Cilegon Timur - Cilegon Barat
89220,-6.010916966,106.0755776,Cilegon Timur - Cilegon Barat
89225,-6.010898515,106.0755363,Cilegon Timur - Cilegon Barat
89230,-6.010879946,106.0754951,Cilegon Timur - Cilegon Barat
89235,-6.010861376,106.075454,Cilegon Timur - Cilegon Barat
89240,-6.010842753,106.0754128,Cilegon Timur - Cilegon Barat
89245,-6.010824084,106.0753716,Cilegon Timur - Cilegon Barat
89250,-6.010805397,106.0753305,Cilegon Timur - Cilegon Barat
89255,-6.010786421,106.0752895,Cilegon Timur - Cilegon Barat
89260,-6.010767444,106.0752485,Cilegon Timur - Cilegon Barat
89265,-6.010748368,106.0752075,Cilegon Timur - Cilegon Barat
89270,-6.010729228,106.0751666,Cilegon Timur - Cilegon Barat
89275,-6.01071008,106.0751257,Cilegon Timur - Cilegon Barat
89280,-6.010690949,106.0750848,Cilegon Timur - Cilegon Barat
89285,-6.01067181,106.0750438,Cilegon Timur - Cilegon Barat
89290,-6.010652643,106.0750029,Cilegon Timur - Cilegon Barat
89295,-6.010633449,106.074962,Cilegon Timur - Cilegon Barat
89300,-6.010614255,106.0749211,Cilegon Timur - Cilegon Barat
89305,-6.010594961,106.0748803,Cilegon Timur - Cilegon Barat
89310,-6.010575668,106.0748394,Cilegon Timur - Cilegon Barat
89315,-6.010556365,106.0747986,Cilegon Timur - Cilegon Barat
89320,-6.010537072,106.0747577,Cilegon Timur - Cilegon Barat
89325,-6.010517769,106.0747168,Cilegon Timur - Cilegon Barat
89330,-6.010498376,106.074676,Cilegon Timur - Cilegon Barat
89335,-6.010478983,106.0746352,Cilegon Timur - Cilegon Barat
89340,-6.010459472,106.0745945,Cilegon Timur - Cilegon Barat
89345,-6.010439862,106.0745538,Cilegon Timur - Cilegon Barat
89350,-6.010420243,106.0745131,Cilegon Timur - Cilegon Barat
89355,-6.010400533,106.0744724,Cilegon Timur - Cilegon Barat
89360,-6.010380823,106.0744318,Cilegon Timur - Cilegon Barat
89365,-6.010361113,106.0743911,Cilegon Timur - Cilegon Barat
89370,-6.010341403,106.0743504,Cilegon Timur - Cilegon Barat
89375,-6.010321693,106.0743098,Cilegon Timur - Cilegon Barat
89380,-6.010301937,106.0742692,Cilegon Timur - Cilegon Barat
89385,-6.010282191,106.0742285,Cilegon Timur - Cilegon Barat
89390,-6.010262282,106.074188,Cilegon Timur - Cilegon Barat
89395,-6.010242264,106.0741475,Cilegon Timur - Cilegon Barat
89400,-6.010222246,106.0741069,Cilegon Timur - Cilegon Barat
89405,-6.010202174,106.0740665,Cilegon Timur - Cilegon Barat
89410,-6.010182111,106.074026,Cilegon Timur - Cilegon Barat
89415,-6.010161921,106.0739856,Cilegon Timur - Cilegon Barat
89420,-6.010141668,106.0739452,Cilegon Timur - Cilegon Barat
89425,-6.010121406,106.0739048,Cilegon Timur - Cilegon Barat
89430,-6.010101143,106.0738644,Cilegon Timur - Cilegon Barat
89435,-6.01008089,106.073824,Cilegon Timur - Cilegon Barat
89440,-6.010060601,106.0737836,Cilegon Timur - Cilegon Barat
89445,-6.010040293,106.0737433,Cilegon Timur - Cilegon Barat
89450,-6.010019976,106.0737029,Cilegon Timur - Cilegon Barat
89455,-6.009999569,106.0736626,Cilegon Timur - Cilegon Barat
89460,-6.009979162,106.0736223,Cilegon Timur - Cilegon Barat
89465,-6.009958673,106.073582,Cilegon Timur - Cilegon Barat
89470,-6.00993813,106.0735418,Cilegon Timur - Cilegon Barat
89475,-6.009917587,106.0735015,Cilegon Timur - Cilegon Barat
89480,-6.009896981,106.0734613,Cilegon Timur - Cilegon Barat
89485,-6.009876375,106.0734211,Cilegon Timur - Cilegon Barat
89490,-6.009855777,106.0733809,Cilegon Timur - Cilegon Barat
89495,-6.009835171,106.0733407,Cilegon Timur - Cilegon Barat
89500,-6.009814555,106.0733005,Cilegon Timur - Cilegon Barat
89505,-6.009793822,106.0732603,Cilegon Timur - Cilegon Barat
89510,-6.009773089,106.0732202,Cilegon Timur - Cilegon Barat
89515,-6.009752175,106.0731801,Cilegon Timur - Cilegon Barat
89520,-6.009731143,106.0731402,Cilegon Timur - Cilegon Barat
89525,-6.009710111,106.0731002,Cilegon Timur - Cilegon Barat
89530,-6.009689052,106.0730602,Cilegon Timur - Cilegon Barat
89535,-6.009668002,106.0730202,Cilegon Timur - Cilegon Barat
89540,-6.009646888,106.0729803,Cilegon Timur - Cilegon Barat
89545,-6.009625739,106.0729403,Cilegon Timur - Cilegon Barat
89550,-6.009604562,106.0729004,Cilegon Timur - Cilegon Barat
89555,-6.00958324,106.0728606,Cilegon Timur - Cilegon Barat
89560,-6.00956191,106.0728208,Cilegon Timur - Cilegon Barat
